What is 33032 plus 47876?,1712357,75721,80908,907,91481,banana,house,C
What is 51171 plus 59734?,110905,142344,591650,68343093,9309,banana,house,A
What is 71251 plus 13440?,1046902,150,15786,84691,88539,banana,house,D
What is 96774 plus 44247?,141021,357543,496252,6658,95452121,banana,house,A
What is 54759 plus 21624?,381,57378,76383,77618,9892515,banana,house,C
What is 29655 plus 63108?,225,4956097,59508,83793,92763,banana,house,E
What is 64129 plus 29565?,333,45312,6396230,77067,93694,banana,house,E
What is 58439 plus 96681?,151378,155120,32848643,483999,6081,banana,house,B
What is 85605 plus 59194?,143907,144799,1645,865040,93888349,banana,house,B
What is 71573 plus 16951?,346,37252,63311,7881736,88524,banana,house,E
What is 88918 plus 90505?,12280944,179423,582369,6817,685380,banana,house,B
What is 91841 plus 93393?,185234,26880118,4027,651364,997744,banana,house,A
What is 18456 plus 17957?,16158,225,36413,45102,7571242,banana,house,C
What is 43136 plus 79281?,10667294,122417,230300,682791,9671,banana,house,B
What is 44289 plus 91995?,136284,371226,3907,83481208,868905,banana,house,A
What is 72081 plus 75332?,147413,361111,4176,60746101,640712,banana,house,A
What is 34600 plus 79248?,113848,167282,45943432,7548,779207,banana,house,A
What is 41749 plus 30297?,18589,244,72046,7712272,98211,banana,house,C
What is 91143 plus 98854?,189997,3799,409488,80024539,861255,banana,house,A
What is 84897 plus 94565?,179462,6038,64712677,799378,802016,banana,house,A
What is 49005 plus 30787?,12714,3189600,41813,529,79792,banana,house,E
What is 58268 plus 79248?,137516,2705,324263,51551799,551819,banana,house,A
What is 43010 plus 20769?,15344,63779,70550,7546202,941,banana,house,B
What is 48223 plus 92789?,141012,264282,508819,60152461,6811,banana,house,A
What is 48091 plus 15546?,34456,4843308,62858,63637,907,banana,house,D
What is 98572 plus 58371?,156943,4063,456443,49437611,669868,banana,house,A
What is 35122 plus 13049?,21089,48171,581,7329559,97643,banana,house,B
What is 50334 plus 63895?,114229,393378,5761,78851029,930570,banana,house,A
What is 85459 plus 79514?,123584,164973,24625059,4700,629757,banana,house,B
What is 58283 plus 41646?,3993971,631,75663,82887,99929,banana,house,E
What is 46101 plus 53457?,2032303,27596,71037,724,99558,banana,house,E
What is 98300 plus 54555?,139364,152855,1942,403768,49107858,banana,house,B
What is 41302 plus 36822?,37385,38329,6956976,78124,883,banana,house,D
What is 35471 plus 78971?,114442,26398778,370235,6162,715641,banana,house,A
What is 61736 plus 39082?,100818,22087330,248285,2674,945891,banana,house,A
What is 22396 plus 88624?,111020,26613309,576833,651772,8642,banana,house,A
What is 81352 plus 16334?,2533751,346,36033,89489,97686,banana,house,E
What is 92689 plus 98969?,191658,28080062,307607,4551,616508,banana,house,A
What is 63083 plus 94414?,157497,1642,336682,438711,64579226,banana,house,A
What is 14555 plus 20071?,20992,34626,879,90199,9470588,banana,house,B
What is 75099 plus 52918?,128017,199937,508253,77200602,8564,banana,house,A
What is 63372 plus 82423?,1137,11432363,145795,649950,855274,banana,house,C
What is 34225 plus 37355?,13482,13853,2790897,700,71580,banana,house,E
What is 53855 plus 64397?,118252,217455,3095,676444,90154379,banana,house,A
What is 78664 plus 11719?,42032,441,59452,8923426,90383,banana,house,E
What is 93471 plus 75188?,168659,376705,5647,864685,90003444,banana,house,A
What is 25689 plus 64461?,10402,4585320,796,90150,91403,banana,house,D
What is 61348 plus 58222?,119570,27975283,6665,739361,930558,banana,house,A
What is 17594 plus 19994?,172,3066510,37588,50793,89127,banana,house,C
What is 78938 plus 93792?,172730,24610423,5699,702960,909361,banana,house,A
What is 80677 plus 48304?,128981,336814,342587,7504,81120433,banana,house,A
What is 72566 plus 54951?,127517,127657,3282,64664065,978775,banana,house,A
What is 35520 plus 32360?,30667,38257,67880,721,9486798,banana,house,C
What is 29383 plus 19633?,381,41475,49016,6623576,69151,banana,house,C
What is 54262 plus 64823?,119085,14896647,180472,196704,5180,banana,house,A
What is 48528 plus 27046?,1718961,517,75574,78115,80268,banana,house,C
What is 58081 plus 92638?,122286,150719,41896662,6529,915811,banana,house,B
What is 74536 plus 61838?,136374,1759,549492,556519,79704534,banana,house,A
What is 22580 plus 25271?,1301466,26880,47851,65904,899,banana,house,C
What is 15525 plus 35288?,17259,308,50813,7061978,78191,banana,house,C
What is 61195 plus 62144?,123339,1446,192672,61846177,736933,banana,house,A
What is 30184 plus 99772?,129956,176209,38568706,577761,6249,banana,house,A
What is 23100 plus 33004?,38652,43295,448,56104,6969255,banana,house,D
What is 16822 plus 66333?,287,76725,82127,83155,8318900,banana,house,D
What is 84978 plus 24257?,109235,608964,66971876,756805,8950,banana,house,A
What is 83580 plus 94430?,178010,249522,4454,751353,80396142,banana,house,A
What is 44574 plus 48063?,15287,25181,347,6100377,92637,banana,house,E
What is 82683 plus 10649?,4255940,68645,79181,898,93332,banana,house,E
What is 54906 plus 49117?,104023,28320085,348958,600052,9660,banana,house,A
What is 63406 plus 16045?,37782,40637,7279755,760,79451,banana,house,E
What is 90544 plus 26270?,116814,155994,207452,70603852,7071,banana,house,A
What is 12366 plus 89387?,101753,149798,59424714,9313,962198,banana,house,A
What is 83985 plus 86132?,167989,170117,48354650,5740,841917,banana,house,B
What is 85246 plus 33826?,116539,119072,44258271,8423,849367,banana,house,B
What is 86401 plus 31705?,118106,522424,7893,892952,93816810,banana,house,A
What is 85066 plus 59265?,144331,5856,788674,84181946,918433,banana,house,A
What is 94115 plus 89254?,183369,22033247,729471,8474,896387,banana,house,A
What is 78447 plus 48738?,127185,252233,661265,6999,87749589,banana,house,A
What is 60344 plus 93463?,153807,3407,360257,54339337,696389,banana,house,A
What is 84100 plus 23493?,107593,122306,408708,51552908,9199,banana,house,A
What is 84643 plus 91105?,175748,33504699,4185,930785,998456,banana,house,A
What is 34952 plus 24202?,3370490,34242,39232,401,59154,banana,house,E
What is 66344 plus 62980?,129324,1897,64736553,687043,691307,banana,house,A
What is 91555 plus 13009?,104564,3539,595952,63417821,685009,banana,house,A
What is 93917 plus 25429?,119346,14096369,579389,7843,900893,banana,house,A
What is 94139 plus 67932?,162071,282362,4537,51540622,885673,banana,house,A
What is 83617 plus 39898?,123515,4610,53725194,645252,736203,banana,house,A
What is 97837 plus 96840?,194677,479376,4997,731662,79821206,banana,house,A
What is 28156 plus 96148?,124304,1286,48211978,688411,893784,banana,house,A
What is 10402 plus 55178?,220,3390019,63408,65580,96977,banana,house,D
What is 84221 plus 89954?,1490,174175,457920,555237,83719381,banana,house,B
What is 29299 plus 63245?,3459745,57018,657,87399,92544,banana,house,E
What is 66904 plus 96627?,163531,198039,378961,7265,86895118,banana,house,A
What is 59584 plus 55182?,114766,2192,39075869,526691,760972,banana,house,A
What is 11957 plus 83635?,200,3444734,65830,73167,95592,banana,house,E
What is 34941 plus 79272?,114213,26131083,428932,6518,699268,banana,house,A
What is 43021 plus 35171?,3499000,45002,62254,654,78192,banana,house,E
What is 41536 plus 87019?,128555,6091,78321018,910701,934963,banana,house,A
What is 45638 plus 92056?,137694,142532,1482,32044652,996151,banana,house,A
What is 72707 plus 39325?,101025,106829,112032,68283799,9419,banana,house,C
What is 88694 plus 61206?,149900,165646,1903,25674475,508196,banana,house,A
What is 60749 plus 76047?,136796,178702,2330,311873,99699727,banana,house,A
What is 35340 plus 90201?,125541,1417,16431196,451106,963565,banana,house,A
What is 18679 plus 59177?,17338,5684988,726,77856,79181,banana,house,D
What is 20499 plus 48408?,174,6392076,68907,89499,92557,banana,house,C
What is 17120 plus 69393?,33224,63449,86513,9754480,983,banana,house,C
What is 35676 plus 86344?,122020,564848,773262,7736,94151519,banana,house,A
What is 28828 plus 16592?,38902,45420,5694268,58281,752,banana,house,B
What is 45405 plus 12204?,553,5722802,57609,67756,74915,banana,house,C
What is 61214 plus 31274?,17626,243,68854,7764896,92488,banana,house,E
What is 63955 plus 98000?,161955,236345,3247,56244783,725278,banana,house,A
What is 12550 plus 82805?,22067,74499,842,8954738,95355,banana,house,E
What is 60393 plus 16251?,2120619,31098,76644,816,84110,banana,house,C
What is 44543 plus 12979?,57522,62072,78679,790,9951249,banana,house,A
What is 44445 plus 18802?,307,35594,36009,63247,8614615,banana,house,D
What is 40423 plus 21689?,27388,3873072,466,51182,62112,banana,house,E
What is 36557 plus 55185?,2327930,24249,578,62600,91742,banana,house,E
What is 70850 plus 11394?,2705514,31531,36858,794,82244,banana,house,E
What is 20301 plus 89026?,100487,109327,25115604,271319,7223,banana,house,B
What is 38687 plus 65299?,103986,349532,9409,965250,99876603,banana,house,A
What is 51648 plus 27348?,659,6787556,71306,74978,78996,banana,house,E
What is 59280 plus 25894?,2247151,34954,38606,558,85174,banana,house,E
What is 97539 plus 81458?,178997,411142,422015,5335,89531389,banana,house,A
What is 16446 plus 32111?,148,3363089,48557,52339,85865,banana,house,C
What is 61850 plus 48537?,110387,145090,2548,635055,67869281,banana,house,A
What is 46096 plus 47324?,16933,40999,4437489,562,93420,banana,house,E
What is 99397 plus 42784?,142181,206551,73135754,7526,972415,banana,house,A
What is 80016 plus 24192?,104208,248660,585705,9186,99560316,banana,house,A
What is 77291 plus 32323?,109614,1229,178830,295714,31673067,banana,house,A
What is 93763 plus 22093?,115856,34480241,615454,960498,9785,banana,house,A
What is 23413 plus 92348?,115761,302779,373781,66353692,9510,banana,house,A
What is 32494 plus 85041?,117535,456660,672653,9049,91402258,banana,house,A
What is 67400 plus 40653?,108053,4795,546714,82391660,894693,banana,house,A
What is 41854 plus 25071?,33228,6342564,656,66925,77541,banana,house,D
What is 63533 plus 13821?,40003,54364,686,77354,8543762,banana,house,D
What is 13003 plus 74595?,81381,8192211,836,87150,87598,banana,house,E
What is 62793 plus 99226?,162019,18199219,224775,575606,8836,banana,house,A
What is 62777 plus 75072?,137849,29668825,347411,524762,9491,banana,house,A
What is 12026 plus 57852?,10295,3409702,59298,653,69878,banana,house,E
What is 21056 plus 96364?,117420,279243,3956,40052451,981517,banana,house,A
What is 92467 plus 55783?,148250,21568108,3608,443818,806617,banana,house,A
What is 61558 plus 98964?,1243,160522,483821,54969786,791593,banana,house,B
What is 80657 plus 68626?,149283,209996,5340,64349413,820106,banana,house,A
What is 84636 plus 29705?,114341,176401,868071,9566,97416232,banana,house,A
What is 32834 plus 19535?,28185,435,52369,7676164,84792,banana,house,C
What is 69863 plus 87879?,141350,157742,46039806,684608,9753,banana,house,B
What is 40830 plus 66355?,107185,48762628,738542,753721,9877,banana,house,A
What is 81660 plus 12118?,138,26629,30753,6551272,93778,banana,house,E
What is 14444 plus 89320?,103764,4765,825397,865079,98894223,banana,house,A
What is 81078 plus 66773?,147851,5108,727282,78096871,854124,banana,house,A
What is 48255 plus 94983?,143238,236302,412619,6533,91836571,banana,house,A
What is 77135 plus 82553?,159688,169224,2376,48059575,760095,banana,house,A
What is 55453 plus 69226?,124679,672199,71456344,756477,9315,banana,house,A
What is 14692 plus 95830?,110522,196118,34030650,562847,6848,banana,house,A
What is 40838 plus 81299?,122137,521164,569320,7397,74102579,banana,house,A
What is 35688 plus 80683?,116371,13518905,4059,788627,906467,banana,house,A
What is 90685 plus 69245?,159930,2277,388253,498928,92412935,banana,house,A
What is 18320 plus 92289?,110609,583819,795931,9108,91930786,banana,house,A
What is 79756 plus 74549?,154305,3456,503150,668303,93703711,banana,house,A
What is 85313 plus 67208?,152521,27379520,3521,621379,630375,banana,house,A
What is 51958 plus 77648?,129606,15124422,305681,704823,9092,banana,house,A
What is 94319 plus 79748?,10087862,174067,433713,814670,9591,banana,house,B
What is 62244 plus 94351?,156595,295283,4890,59483515,815484,banana,house,A
What is 16798 plus 45301?,13918,62099,7045791,96975,988,banana,house,B
What is 61138 plus 59930?,121068,6437,71288572,749633,863036,banana,house,A
What is 84605 plus 15022?,14015,227,3817224,98212,99627,banana,house,E
What is 46647 plus 81010?,127657,284452,60268472,6613,916189,banana,house,A
What is 45169 plus 42926?,33927,502,78627,8729025,88095,banana,house,E
What is 87803 plus 61651?,149454,247172,305633,6783,92059030,banana,house,A
What is 48556 plus 34338?,3233012,42325,749,82894,93663,banana,house,D
