What is 113 times 258?,1241109,29154,417,74633,76964,banana,house,B
What is 583 times 263?,153329,5110,533730,81236597,824484,banana,house,A
What is 621 times 172?,103985,106812,1496,43310319,454946,banana,house,B
What is 701 times 190?,133190,20004231,537726,604126,9798,banana,house,A
What is 277 times 643?,178111,4986,635537,69623480,801707,banana,house,A
What is 724 times 748?,332148,54148958,541552,730967,9848,banana,house,C
What is 749 times 680?,1948,334139,509320,84646194,893596,banana,house,C
What is 258 times 911?,235038,292766,8340,925383,96737935,banana,house,A
What is 629 times 198?,124542,387199,43544711,546377,6707,banana,house,A
What is 707 times 424?,299768,356991,7909,89196559,967733,banana,house,A
What is 628 times 846?,15736134,255865,354774,3856,531288,banana,house,E
What is 549 times 271?,148779,415109,65609613,763055,9383,banana,house,A
What is 201 times 980?,189650,196980,6581,67957234,812106,banana,house,B
What is 918 times 788?,3609,41030995,723384,926371,971843,banana,house,C
What is 153 times 937?,143361,507689,828781,84160740,9164,banana,house,A
What is 130 times 166?,21580,386,7471240,85497,99020,banana,house,A
What is 603 times 138?,21095,2299564,46300,820,83214,banana,house,E
What is 969 times 254?,100917,246126,49574632,5183,688628,banana,house,B
What is 548 times 207?,113436,138952,266158,4302,66348425,banana,house,A
What is 231 times 391?,414,68515,81892,90321,9452208,banana,house,D
What is 437 times 512?,223744,294845,324465,83086704,8351,banana,house,A
What is 762 times 669?,2150,509778,546408,74377166,836766,banana,house,B
What is 326 times 922?,236245,300572,71631699,8407,940050,banana,house,B
What is 517 times 125?,34672,64527,64625,6567096,725,banana,house,C
What is 755 times 167?,126085,351845,7678,840187,84803804,banana,house,A
What is 682 times 980?,151628,58282648,668360,710407,7990,banana,house,C
What is 891 times 585?,178069,405950,521235,7764,89680169,banana,house,C
What is 661 times 357?,235977,329957,64313362,775719,7802,banana,house,A
What is 825 times 349?,287925,358568,59865857,808267,8792,banana,house,A
What is 526 times 899?,189781,472874,5462,57452078,631839,banana,house,B
What is 326 times 450?,146700,574886,605258,76567593,8891,banana,house,A
What is 637 times 470?,244804,299390,5531,55526505,690199,banana,house,B
What is 617 times 339?,177291,209163,534108,78861681,9777,banana,house,B
What is 814 times 296?,240944,405803,561175,6112,82655645,banana,house,A
What is 997 times 679?,15037404,274269,299343,676963,7182,banana,house,D
What is 388 times 233?,1072924,432,44993,45215,90404,banana,house,E
What is 286 times 459?,131274,7388,76643379,973048,988391,banana,house,A
What is 755 times 163?,123065,226397,262954,79395409,8854,banana,house,A
What is 277 times 732?,19613266,202764,449035,927832,9954,banana,house,B
What is 507 times 877?,1055,213693,41426731,444639,858418,banana,house,D
What is 548 times 838?,318442,3651,459224,531001,89067663,banana,house,C
What is 398 times 102?,1519247,39201,40596,76575,939,banana,house,C
What is 411 times 319?,131109,2475,367870,614690,93904359,banana,house,A
What is 260 times 547?,11289447,142220,740623,961915,9993,banana,house,B
What is 624 times 848?,26122691,434311,493554,529152,6226,banana,house,D
What is 115 times 636?,23326,64159,729,73140,8759763,banana,house,D
What is 103 times 987?,101661,37780148,620122,9231,989153,banana,house,A
What is 739 times 909?,2311,316661,41529216,671751,811371,banana,house,D
What is 230 times 737?,133846,169510,3727,418757,73209641,banana,house,B
What is 913 times 475?,3975,405063,433675,58179562,716618,banana,house,C
What is 143 times 167?,23881,559,58952,62892,7114310,banana,house,A
What is 473 times 427?,201971,415915,597841,60737877,9543,banana,house,A
What is 317 times 749?,11443571,2167,237433,255673,682215,banana,house,C
What is 801 times 782?,1052,55752308,619474,626382,802166,banana,house,D
What is 503 times 160?,4526247,51228,54221,590,80480,banana,house,E
What is 635 times 834?,25542115,529590,5650,755938,900184,banana,house,B
What is 152 times 685?,104120,106951,1469,524386,67927040,banana,house,A
What is 488 times 947?,2095,222092,462136,527840,98582540,banana,house,C
What is 451 times 298?,134398,183137,561903,64475620,7200,banana,house,A
What is 121 times 923?,111683,272515,49174282,5805,826572,banana,house,A
What is 810 times 483?,391230,494898,730011,8586,89171169,banana,house,A
What is 193 times 622?,120046,188732,407601,40889293,4488,banana,house,A
What is 877 times 807?,505868,54042299,707739,8398,956561,banana,house,C
What is 569 times 440?,250360,45280103,6930,930562,988098,banana,house,A
What is 502 times 904?,117513,4121,453808,46013544,503183,banana,house,C
What is 893 times 284?,122436,253612,36086038,538221,7106,banana,house,B
What is 341 times 991?,337931,3578,650387,673099,94509825,banana,house,A
What is 417 times 722?,301074,717423,8130,838648,88971775,banana,house,A
What is 509 times 486?,152616,247374,25477315,861197,9957,banana,house,B
What is 626 times 577?,361202,435777,84621602,894609,9479,banana,house,A
What is 137 times 395?,1329689,24153,47896,54115,754,banana,house,D
What is 297 times 529?,157113,333892,420661,69715139,9625,banana,house,A
What is 366 times 441?,161406,210413,244822,26232261,7395,banana,house,A
What is 677 times 346?,1926,234242,32107762,572053,742216,banana,house,B
What is 261 times 770?,12955467,200970,4412,736829,878477,banana,house,B
What is 715 times 762?,38917021,405366,544830,5821,821259,banana,house,C
What is 171 times 802?,137142,188884,271259,4232,46866651,banana,house,A
What is 970 times 830?,439258,446406,805100,8201,91424363,banana,house,C
What is 725 times 710?,132039,142907,34902601,514750,8789,banana,house,D
What is 450 times 510?,229500,27598626,506178,8948,919610,banana,house,A
What is 355 times 158?,314,56090,60015,8031289,93969,banana,house,B
What is 456 times 557?,19891997,253992,307706,652474,8242,banana,house,B
What is 762 times 797?,1861,214461,48227663,488276,607314,banana,house,E
What is 201 times 341?,566,62289,68541,73659,9108018,banana,house,C
What is 488 times 598?,27263070,291824,4305,478820,735652,banana,house,B
What is 836 times 235?,196460,384488,7275,730694,74349348,banana,house,A
What is 323 times 579?,183430,187017,717981,73304155,7908,banana,house,B
What is 421 times 436?,183556,27741020,2937,573486,917327,banana,house,A
What is 130 times 957?,124410,420590,45429736,6480,734169,banana,house,A
What is 786 times 124?,31395,5661219,80528,821,97464,banana,house,E
What is 405 times 308?,124740,28555229,687011,872554,9656,banana,house,A
What is 486 times 960?,466560,568579,716568,7613,86695213,banana,house,A
What is 385 times 223?,40873,497,7490800,85855,98485,banana,house,D
What is 598 times 376?,224848,67234951,672418,903767,9534,banana,house,A
What is 961 times 618?,593898,711449,733691,7403,90869358,banana,house,A
What is 992 times 108?,107136,644590,79553922,8846,903219,banana,house,A
What is 534 times 337?,179958,182543,26401667,5866,692283,banana,house,A
What is 652 times 809?,1625,350976,439268,527468,93647651,banana,house,D
What is 392 times 724?,155510,283808,49061399,5611,820370,banana,house,B
What is 366 times 577?,17153289,211182,295305,392382,8504,banana,house,B
What is 563 times 241?,135683,414737,479900,5467,56115831,banana,house,A
What is 843 times 254?,18555544,214122,603759,687957,7749,banana,house,B
What is 162 times 716?,115992,364812,450272,8537,97138125,banana,house,A
What is 267 times 662?,176754,1898,390734,598339,71253468,banana,house,A
What is 425 times 192?,3078806,42202,725,81600,90431,banana,house,D
What is 358 times 490?,107645,175420,4919,70241479,936603,banana,house,B
What is 659 times 272?,132495,179248,4741,52163979,685997,banana,house,B
What is 523 times 635?,12496864,2886,332105,727394,738909,banana,house,C
What is 673 times 767?,490152,516191,76411958,778144,9764,banana,house,B
What is 591 times 570?,100445,336870,58080622,854533,8695,banana,house,B
What is 130 times 208?,27040,35085,4615365,769,85460,banana,house,A
What is 958 times 921?,3840,53259586,729806,758424,882318,banana,house,E
What is 503 times 562?,282686,50866763,741684,8833,978207,banana,house,A
What is 891 times 792?,22346755,5011,513572,705672,949252,banana,house,D
What is 881 times 590?,2098,519790,605820,79628631,915484,banana,house,B
What is 512 times 285?,145920,526069,526126,80802516,8203,banana,house,A
What is 521 times 171?,40465,4799416,62920,89091,914,banana,house,D
What is 883 times 675?,26022921,317715,511386,596025,9751,banana,house,D
What is 347 times 110?,28666,35936,38170,7879910,862,banana,house,C
What is 232 times 410?,628,8069567,90605,95120,99763,banana,house,D
What is 410 times 127?,43143,512,52070,7652282,89959,banana,house,C
What is 475 times 928?,390251,440800,70734643,8970,965135,banana,house,B
What is 131 times 896?,117376,335927,427996,49855029,7457,banana,house,A
What is 375 times 922?,345750,360512,5205,85584161,956818,banana,house,A
What is 765 times 444?,208197,24621304,3161,339660,401218,banana,house,D
What is 768 times 576?,1792,278663,442368,498763,82595012,banana,house,C
What is 767 times 132?,101244,179961,3893,81274611,989028,banana,house,A
What is 730 times 355?,259150,367032,3679,632340,81489107,banana,house,A
What is 109 times 124?,1315064,13516,266,87230,98356,banana,house,B
What is 463 times 352?,1424,162976,436955,48766825,504038,banana,house,B
What is 748 times 463?,346324,518787,650121,7984,93079615,banana,house,A
What is 528 times 713?,140210,141344,2304,376464,90679552,banana,house,D
What is 273 times 997?,2465,272181,297282,329091,52431185,banana,house,B
What is 236 times 925?,115289,218300,26486098,415062,5462,banana,house,B
What is 420 times 752?,315840,442941,45821502,578331,9421,banana,house,A
What is 811 times 920?,252453,584619,746120,7932,79426749,banana,house,C
What is 527 times 965?,197722,3859,508555,74474823,783308,banana,house,C
What is 559 times 933?,4233,42414762,521547,863604,982820,banana,house,C
What is 331 times 344?,113864,444693,8141,92617998,969232,banana,house,A
What is 418 times 258?,107844,120891,198229,44426532,5386,banana,house,A
What is 915 times 428?,21270822,391620,512864,569497,7196,banana,house,B
What is 524 times 989?,3871,518236,852130,87213046,966422,banana,house,B
What is 961 times 951?,17120171,6963,849636,908798,913911,banana,house,E
What is 848 times 524?,1227,168502,38696517,395008,444352,banana,house,E
What is 179 times 647?,115813,166056,421829,42980492,8976,banana,house,A
What is 784 times 284?,222656,28864775,527757,7039,769453,banana,house,A
What is 317 times 361?,114437,548818,58587342,7053,765360,banana,house,A
What is 388 times 539?,166634,209132,3088,884092,98461564,banana,house,B
What is 919 times 163?,149797,331086,47640898,897802,9874,banana,house,A
What is 855 times 521?,3843,445455,577061,68464333,808226,banana,house,B
What is 366 times 409?,149694,154315,2247,807648,90798118,banana,house,A
What is 941 times 871?,3832,637932,747655,78469196,819611,banana,house,E
What is 716 times 217?,155372,414652,4443,54821499,812662,banana,house,A
What is 317 times 447?,141699,34181715,5295,771741,954909,banana,house,A
What is 451 times 744?,26827131,335544,8041,849817,958253,banana,house,B
What is 949 times 645?,1038,543375,612105,76639928,800817,banana,house,C
What is 810 times 623?,188769,504630,5064,78019354,976282,banana,house,B
What is 390 times 828?,19795738,322920,576703,6457,933711,banana,house,B
What is 350 times 856?,1710,299600,369814,72169465,901843,banana,house,B
What is 788 times 379?,192494,298652,52586197,748478,9240,banana,house,B
What is 118 times 483?,28160,5369397,56994,785,80212,banana,house,C
What is 153 times 876?,134028,46162961,462563,6165,804244,banana,house,A
What is 527 times 829?,17980106,181872,3148,436883,468387,banana,house,D
What is 511 times 731?,124204,24582701,373541,794023,8057,banana,house,C
What is 198 times 739?,146322,6714,857091,89439387,920256,banana,house,A
What is 565 times 323?,182495,3548,54049724,560984,770225,banana,house,A
What is 344 times 909?,101110,2946,312696,343306,52358308,banana,house,C
What is 647 times 379?,245213,424404,4733,496974,89984825,banana,house,A
What is 901 times 356?,3092,320756,384651,83423790,974434,banana,house,B
What is 116 times 804?,1282947,43315,51997,788,93264,banana,house,E
What is 162 times 698?,113076,24423852,272919,4452,917498,banana,house,A
What is 688 times 463?,150154,318544,42606373,595109,9134,banana,house,B
What is 115 times 972?,111780,4095,458895,817792,88091781,banana,house,A
What is 127 times 969?,123063,139788,351547,5449,95096555,banana,house,A
What is 848 times 881?,319329,4050,747088,763172,93584792,banana,house,C
What is 262 times 497?,126327,130214,249095,58896215,6420,banana,house,B
What is 887 times 826?,485551,61348214,6672,732662,841195,banana,house,D
What is 938 times 251?,235438,416180,59857532,629520,9156,banana,house,A
What is 493 times 915?,451095,461863,8251,83331913,868852,banana,house,A
What is 808 times 324?,261792,4759,89765380,949624,974828,banana,house,A
What is 348 times 716?,249168,37852975,5739,708647,910423,banana,house,A
What is 173 times 130?,22490,2332905,459,85805,99396,banana,house,A
What is 652 times 616?,401632,470660,633162,8289,83409743,banana,house,A
What is 550 times 643?,12030148,295881,353650,923354,9672,banana,house,C
What is 795 times 966?,34173957,456626,693353,767970,8901,banana,house,D
What is 843 times 989?,4969,634501,833727,91067373,970702,banana,house,C
What is 556 times 630?,112705,2166,308222,350280,85276617,banana,house,D
What is 716 times 675?,483300,553157,6920,94713208,953145,banana,house,A
What is 758 times 702?,49246660,532116,904127,9562,998846,banana,house,B
What is 513 times 874?,1290,448362,70517081,765885,932013,banana,house,B
What is 871 times 399?,347529,3578,458059,539935,99833848,banana,house,A
What is 427 times 795?,10475699,339465,495511,8663,882695,banana,house,B
What is 314 times 260?,23029,647,68655,81640,9515685,banana,house,D
What is 557 times 465?,17174555,259005,573955,6377,645686,banana,house,B
What is 913 times 693?,133412,14638071,3165,632709,678988,banana,house,D
What is 597 times 449?,1747,233036,268053,43834028,795217,banana,house,C
What is 509 times 912?,149278,464208,48591562,713857,8581,banana,house,B
What is 313 times 694?,121883,217222,44856590,7535,763525,banana,house,B
What is 645 times 357?,230265,4115,603327,618972,92393249,banana,house,A
What is 271 times 142?,29535,38482,49042,5284905,744,banana,house,B
What is 944 times 897?,113663,381978,41611902,846768,8826,banana,house,D
What is 750 times 203?,152250,2322,607286,702047,82668121,banana,house,A
What is 768 times 739?,1006,26212509,567552,805332,885383,banana,house,C
What is 169 times 285?,17592,35671,48165,7670013,875,banana,house,C
What is 600 times 284?,170400,2179,62987154,740075,814216,banana,house,A
What is 733 times 924?,3053,364948,677292,68190973,760810,banana,house,C
What is 184 times 753?,138552,511363,7801,914351,98890689,banana,house,A
What is 530 times 381?,1478,169501,201930,606898,75594075,banana,house,C
What is 811 times 686?,330555,3997,463402,556346,69454106,banana,house,D
What is 449 times 530?,1408,237970,241744,484480,82975258,banana,house,B
What is 353 times 208?,1086666,111,35267,73424,99743,banana,house,D
What is 177 times 854?,151158,183942,39689818,505019,9599,banana,house,A
What is 282 times 192?,1784349,30753,53323,54144,682,banana,house,D
What is 160 times 959?,153440,2138,409546,61430193,616205,banana,house,A
What is 997 times 486?,38292455,484542,5387,829529,845896,banana,house,B
What is 138 times 663?,13172,59517,5978884,91494,922,banana,house,D
What is 251 times 669?,167919,22941629,4852,795669,998972,banana,house,A
What is 507 times 602?,247109,305214,3141,322570,50358916,banana,house,B
What is 491 times 956?,364381,469396,5600,73645470,875406,banana,house,B
What is 218 times 139?,16323,30302,59909,7601083,909,banana,house,B
What is 162 times 540?,342,69535,87480,9245060,94396,banana,house,C
What is 564 times 641?,19717327,361524,3695,657458,748605,banana,house,B
What is 361 times 225?,140,2006012,25450,81222,81225,banana,house,E
What is 570 times 264?,1416,150480,737614,77616569,945486,banana,house,B
What is 776 times 363?,16239416,281688,593799,750802,9733,banana,house,B
What is 843 times 207?,174501,18181011,199647,787134,8472,banana,house,A
What is 852 times 453?,385956,509685,5447,72404615,904672,banana,house,A
What is 753 times 990?,549379,6423,745470,810941,82390649,banana,house,C
What is 744 times 479?,356376,576622,6974,70379296,893085,banana,house,A
What is 706 times 121?,39480,39527,508,85426,8737117,banana,house,D
What is 991 times 845?,435754,5579,75659837,763990,837395,banana,house,E
What is 717 times 185?,121736,132645,4562,74838263,973943,banana,house,B
What is 641 times 389?,249349,52209923,666161,7589,851023,banana,house,A
What is 266 times 322?,104,15633,5848824,80522,85652,banana,house,E
What is 423 times 959?,303000,324402,38458652,405657,5334,banana,house,D
What is 125 times 370?,1436887,278,46250,81377,90198,banana,house,C
What is 906 times 574?,1035,13148100,133845,520044,989882,banana,house,D
What is 257 times 502?,129014,55305375,591374,6726,906621,banana,house,A
What is 368 times 557?,204976,312148,464083,49005580,8113,banana,house,A
What is 908 times 828?,193700,4454,545002,751824,81001657,banana,house,D
What is 242 times 449?,108658,184586,209153,28933267,8718,banana,house,A
What is 939 times 749?,155257,312150,4153,56836354,703311,banana,house,E
What is 619 times 267?,165273,194090,3871,597759,62115368,banana,house,A
What is 330 times 801?,130604,17104299,264330,360252,9914,banana,house,C
What is 901 times 866?,1213,370778,680271,780266,81842223,banana,house,D
What is 807 times 627?,2295,24403481,505989,550089,848139,banana,house,C
What is 270 times 890?,1339,240300,485178,50612277,626508,banana,house,B
What is 411 times 818?,162995,336198,342918,52756327,7517,banana,house,B
What is 797 times 948?,27028262,586985,755556,8925,916675,banana,house,C
What is 194 times 202?,209,27503,39188,68356,7789220,banana,house,C
What is 628 times 208?,100829,130624,22717453,692096,9696,banana,house,B
What is 971 times 775?,41269925,535754,575923,752525,8027,banana,house,D
What is 476 times 231?,109956,189388,3494,450041,66132595,banana,house,A
What is 595 times 306?,182070,25374095,785195,8399,968350,banana,house,A
What is 174 times 112?,10861,19488,504,69244,9961240,banana,house,B
What is 520 times 638?,331760,5490,554184,66261978,776099,banana,house,A
What is 855 times 951?,205748,422056,5764,73439255,813105,banana,house,E
What is 340 times 458?,155720,6093,67409130,736356,980708,banana,house,A
What is 662 times 682?,300729,451484,451989,49167440,8644,banana,house,B
What is 290 times 451?,130790,280768,432931,69627284,8526,banana,house,A
What is 488 times 651?,317688,711258,74744682,9049,975139,banana,house,A
What is 930 times 871?,21869851,331840,7126,810030,813571,banana,house,D
What is 497 times 741?,135658,31620560,368277,4679,504484,banana,house,C
What is 784 times 766?,14044297,361257,600544,788481,8871,banana,house,C
What is 202 times 371?,12224,6921316,729,74942,98650,banana,house,D
What is 829 times 761?,164775,630869,811862,8207,96717061,banana,house,B
What is 930 times 178?,165540,2599,468204,775423,93347196,banana,house,A
What is 724 times 489?,28902357,354036,4645,799850,863777,banana,house,B
What is 328 times 159?,50233,52152,599,9242791,95262,banana,house,B
What is 254 times 444?,112776,20106846,719719,7857,852596,banana,house,A
What is 818 times 193?,157874,478953,6645,769655,94415276,banana,house,A
What is 979 times 335?,327965,341281,49085719,9275,943423,banana,house,A
What is 193 times 502?,1290389,26476,935,96886,99571,banana,house,D
What is 544 times 289?,157216,21688941,674139,870819,9337,banana,house,A
What is 428 times 836?,357808,63365675,7694,829379,864606,banana,house,A
What is 154 times 777?,119658,13585240,4162,930021,968576,banana,house,A
What is 689 times 647?,160801,2373,445783,468426,95752301,banana,house,C
What is 634 times 320?,202880,309751,375836,5491,86158678,banana,house,A
What is 309 times 517?,159753,361807,437360,80792969,8128,banana,house,A
What is 162 times 809?,131058,623002,647672,8256,92616532,banana,house,A
What is 744 times 875?,29457977,360914,398188,651000,8982,banana,house,D
What is 401 times 818?,198666,328018,373247,72245455,7953,banana,house,B
What is 496 times 247?,122512,198920,75870420,939634,9794,banana,house,A
What is 863 times 397?,121590,342611,353140,48392920,7669,banana,house,B
What is 611 times 408?,236821,249288,28798403,4293,731982,banana,house,B
What is 500 times 640?,320000,347733,5945,80127667,864797,banana,house,A
What is 594 times 124?,276,6630421,73656,89172,93675,banana,house,C
What is 206 times 530?,109180,1663,276990,804661,84690545,banana,house,A
What is 419 times 456?,191064,3529,377676,60684249,651774,banana,house,A
What is 243 times 548?,133164,23700697,315726,4657,599936,banana,house,A
What is 982 times 291?,2575,27533468,285762,454019,646528,banana,house,C
What is 786 times 886?,62794422,687622,696396,8617,982252,banana,house,C
What is 512 times 328?,107361,167936,23997010,378871,5196,banana,house,B
What is 737 times 552?,364565,406824,5280,72761740,878342,banana,house,B
What is 535 times 449?,240215,290950,3114,50715093,849759,banana,house,A
What is 510 times 965?,492150,520598,54435796,740529,9454,banana,house,A
What is 880 times 217?,18929636,190960,3916,532247,721510,banana,house,B
What is 588 times 479?,175655,2709,281652,43223828,583786,banana,house,C
What is 480 times 804?,250557,385920,53983693,5867,788967,banana,house,B
What is 366 times 757?,10953635,130581,277062,576345,6359,banana,house,C
What is 740 times 123?,366,56458,6578848,67622,91020,banana,house,E
What is 826 times 639?,145656,527814,608240,66305264,7815,banana,house,B
What is 419 times 647?,25439239,271093,581955,5884,642802,banana,house,B
What is 331 times 658?,217798,2948,33998190,361855,798865,banana,house,A
What is 567 times 546?,148719,309582,41524127,619466,9778,banana,house,B
What is 301 times 458?,137858,33684129,400050,736116,9858,banana,house,A
What is 752 times 994?,233743,5196,58628139,747488,919283,banana,house,D
What is 229 times 393?,221,7491132,80353,80920,89997,banana,house,E
What is 993 times 115?,114195,298179,43328738,6973,795582,banana,house,A
What is 416 times 210?,65563,6919778,73858,816,87360,banana,house,E
What is 418 times 517?,211812,216106,23248153,5293,946632,banana,house,B
What is 205 times 760?,14375902,155800,2789,706811,902824,banana,house,B
What is 769 times 202?,155338,39848345,407129,806302,8577,banana,house,A
What is 681 times 756?,2302,514836,792538,813570,94470661,banana,house,B
What is 273 times 948?,258804,4855,52061481,631045,705001,banana,house,A
What is 632 times 356?,1134,224992,23294541,395416,687258,banana,house,B
What is 237 times 569?,134853,177055,3219,597891,69383541,banana,house,A
What is 601 times 814?,210216,437316,489214,7310,96862317,banana,house,C
What is 613 times 446?,1073,273398,304090,89274842,967783,banana,house,B
What is 198 times 797?,157806,395472,5446,572795,75424885,banana,house,A
What is 683 times 358?,1032,114689,244514,651719,98183509,banana,house,C
What is 296 times 129?,3683920,38184,80498,851,88001,banana,house,B
What is 270 times 679?,146896,183330,45087836,7592,766069,banana,house,B
What is 947 times 199?,188453,53727176,734411,7374,747725,banana,house,A
What is 669 times 866?,134536,3532,409766,579354,85839065,banana,house,D
What is 350 times 575?,201250,27011816,364063,541221,6274,banana,house,A
What is 941 times 525?,27380593,434480,494025,771041,8416,banana,house,C
What is 637 times 114?,32098,41195,663,72618,7456436,banana,house,D
What is 427 times 529?,11795630,1716,225883,287086,534167,banana,house,C
What is 667 times 108?,1431586,57848,656,72036,85971,banana,house,D
What is 785 times 989?,11813062,225959,651216,776365,9379,banana,house,D
What is 107 times 815?,100,10006,42431,6573051,87205,banana,house,E
What is 299 times 567?,169533,261246,63323778,664217,9948,banana,house,A
What is 986 times 636?,3625,602333,627096,871923,97999444,banana,house,C
What is 967 times 742?,11353038,153599,262093,4123,717514,banana,house,E
What is 565 times 172?,164,18049,81092,8115247,97180,banana,house,E
What is 684 times 855?,274381,278315,4359,584820,89231068,banana,house,D
What is 578 times 487?,25146261,281486,3741,510609,778992,banana,house,B
What is 475 times 375?,172450,178125,2110,465320,87636397,banana,house,B
What is 674 times 160?,102735,107840,3078,566973,70980882,banana,house,B
What is 851 times 237?,201687,3730,749750,795366,89772629,banana,house,A
What is 415 times 969?,262197,39079617,402135,7699,961411,banana,house,C
What is 440 times 650?,286000,4894,51117789,906261,993359,banana,house,A
What is 697 times 271?,188887,4280,509408,837661,85087539,banana,house,A
What is 696 times 889?,618744,75408006,767727,959868,9857,banana,house,A
What is 760 times 770?,382413,57130211,585200,6305,745677,banana,house,C
What is 723 times 190?,137370,155591,3306,40829947,738976,banana,house,A
What is 345 times 468?,161460,480887,77666154,9592,990430,banana,house,A
What is 456 times 566?,255722,258096,9445,97168906,986290,banana,house,B
What is 326 times 368?,119968,4531,519432,786601,96924683,banana,house,A
What is 628 times 935?,202179,20958158,587180,738561,8121,banana,house,C
What is 778 times 714?,128043,467153,555492,6262,84502609,banana,house,C
What is 599 times 474?,119451,283926,318058,3450,88788368,banana,house,B
What is 519 times 188?,1957962,45635,715,86701,97572,banana,house,E
What is 908 times 996?,18654932,5876,809375,904368,999973,banana,house,D
What is 538 times 579?,311502,3569,443666,693810,97521058,banana,house,A
What is 143 times 291?,41613,70843,88092,899,9523217,banana,house,A
What is 729 times 798?,2570,46888202,581742,823227,866084,banana,house,C
What is 436 times 971?,19533894,2325,376047,423356,667709,banana,house,D
What is 675 times 730?,226866,3649,492750,596192,78897058,banana,house,C
What is 386 times 445?,171770,5929,641154,81945281,921246,banana,house,A
What is 856 times 595?,15761517,383587,509320,5218,715414,banana,house,C
What is 961 times 145?,139345,282777,34675793,704312,7895,banana,house,A
What is 665 times 898?,517157,597170,641862,6678,82486439,banana,house,B
What is 960 times 122?,117120,12873138,4037,617209,788690,banana,house,A
What is 948 times 157?,1368,148836,57713436,684526,768713,banana,house,B
What is 567 times 921?,121666,184235,48282197,522207,9154,banana,house,D
What is 984 times 315?,309960,6272,69909888,789539,899742,banana,house,A
What is 429 times 802?,253993,3111,344058,54315453,789539,banana,house,C
What is 452 times 938?,423976,7121,831381,896273,95404439,banana,house,A
What is 531 times 612?,125680,324972,46042171,836312,9965,banana,house,B
What is 534 times 937?,10192755,1217,500358,728927,864327,banana,house,C
What is 206 times 447?,213,3142680,83678,92082,95630,banana,house,D
What is 899 times 316?,284084,3496,46668084,498647,998827,banana,house,A
What is 820 times 291?,238620,407649,5676,74893785,750827,banana,house,A
What is 794 times 138?,104895,109572,241997,25581229,6651,banana,house,B
What is 685 times 809?,141718,28653637,512243,554165,8347,banana,house,D
What is 415 times 811?,16793745,336565,382397,7962,919044,banana,house,B
What is 736 times 468?,31385665,344448,596016,8939,948107,banana,house,B
What is 957 times 394?,377058,48768136,602482,658532,8936,banana,house,A
What is 569 times 495?,157000,281655,354611,38538061,9706,banana,house,B
What is 441 times 550?,238444,242550,801878,90962635,9791,banana,house,B
What is 130 times 732?,158,1619977,22385,95160,98384,banana,house,D
What is 833 times 807?,45840783,5093,537853,672231,969818,banana,house,D
What is 756 times 571?,2318,422326,431676,758037,77765190,banana,house,C
What is 114 times 939?,107046,16114971,3205,376988,912529,banana,house,A
What is 794 times 257?,1252,204058,264509,304216,52417035,banana,house,B
